date,AQI,CO,NO2,O3,PM10,SO2,气温,本站气压,三小时气压变化量,风速,露点温度,PM2.5
2023/1/1 2:00,139.5,0.79,32.4,30.5,111.5,4.8,5.4,773.7,-0.8,1,4.5,106.1
2023/1/1 5:00,158.7,0.84,29.5,27.7,127.4,5.2,5.3,772.9,-0.7,1,4,120.5
2023/1/1 8:00,169.3,0.87,28.8,22,135.1,5.1,5.5,773.8,0.8,2,3.7,128.3
2023/1/1 11:00,184.7,0.96,28,32,148.2,6.5,7.2,774.4,0.7,2,4,139.2
2023/1/1 14:00,178.6,0.93,27.9,58.7,144.4,8.4,8.6,772.6,-1.9,5,3,134.7
2023/1/1 17:00,199.5,0.99,34.4,40.6,160.5,7.3,7.3,772.7,0.2,2,3.7,151
2023/1/1 20:00,207.8,0.97,37.9,37.6,172.1,6.9,6.4,774.1,1.2,3,3.9,157.9
2023/1/1 23:00,208.2,0.95,34.5,39.3,171.2,7.4,6.5,775.3,1.3,3,3.7,158.2
2023/1/2 2:00,192.45,1.37,28.4,45.5,164.9,8.2,6.3,775,-0.3,4,2,146.1
2023/1/2 5:00,138.7,0.74,22.1,49.2,120,6.4,5.7,774.7,-0.3,5,2.5,105.2
2023/1/2 8:00,147.3,0.68,23.7,40.9,105.8,6.6,5.8,775.6,0.8,5,3.3,114.8
2023/1/2 11:00,132,0.75,27.7,38.3,112,6.2,6.2,776.4,0.9,3,3.7,100.1
2023/1/2 14:00,130.3,0.74,26.3,49.1,113.3,5.1,7.1,774.7,-1.7,4,3.2,98.8
2023/1/2 17:00,140.9,0.83,30.2,54.9,120.2,6,7.3,774.3,-0.4,2,3.2,107.2
2023/1/2 20:00,135.9,0.76,28.6,55,118.7,6.3,6.7,775.5,1.2,3,3.5,103.3
2023/1/2 23:00,144.3,0.72,31.3,43.7,121.5,6.9,6.7,776.2,0.6,4,3.7,110
2023/1/3 2:00,152.4,0.75,30.6,36.7,127.6,6.6,6.5,775.6,-0.5,3,3.8,116.1
2023/1/3 5:00,151.3,0.71,24.6,35.5,126.3,5.6,6.1,774.7,-0.9,3,3.9,115.3
2023/1/3 8:00,157.1,0.83,34.2,18.3,128.9,5.5,4.9,775.6,0.8,2,3.9,119.3
2023/1/3 11:00,134,0.8,24.4,46,125.5,5.5,9.6,775.6,0.2,3,3.1,102.1
2023/1/3 14:00,89,0.63,20.6,82.2,74.9,5,10.8,772.9,-2.7,3,0.8,65.8
2023/1/3 17:00,93.4,0.67,23.8,93.1,77.6,5.1,10.6,771.9,-1,2,2.2,69.5
2023/1/3 20:00,114.4,0.86,48.9,63.6,106.6,5.7,9.1,772.5,0.5,1,2.7,86.3
2023/1/3 23:00,114.2,0.87,48.4,29.9,110.95,5.6,8.1,772.9,0.5,0,3.2,85.95
2023/1/4 2:00,110.8,0.82,46,18.2,101.6,5.1,7.4,772.8,-0.1,0,3.5,83.2
2023/1/4 5:00,110.6,0.82,39.5,28.35,99.6,5.1,6.6,772,-0.8,0,3.9,83.2
2023/1/4 8:00,105,0.83,39.9,18.7,97.5,4.8,5.9,772.3,0.4,0,4.1,78.8
2023/1/4 11:00,102.35,0.77,30.4,54.3,92.6,5.6,10.7,772.6,0.2,2,4,75.8
2023/1/4 14:00,88.5,0.67,23.1,86.7,76.8,4.9,12.1,770.1,-2.4,2,3.1,65.5
2023/1/4 17:00,82.55,0.67,26.9,85.2,77.8,4.6,11.8,769.5,-0.6,2,3.3,61.2
2023/1/4 20:00,121.8,0.83,40.45,66,105.5,5.6,10.3,770.4,0.8,2,3.8,92
2023/1/4 23:00,170.65,0.89,45.5,46.1,140.7,5.4,9.1,771.7,1.4,1,4.3,129.05
2023/1/5 2:00,171.8,0.84,39.3,43.2,146.2,4.9,8.4,771.8,0.1,3,4.4,129.9
2023/1/5 5:00,189.2,0.85,36,30.3,153.6,5.2,7.8,771.4,-0.4,3,4.7,142.9
2023/1/5 8:00,214.6,0.95,38.3,19.2,172.9,5.6,7.5,772.6,1.1,2,5,165.3
2023/1/5 11:00,232.1,1.04,30.4,48.1,197.9,10,11.2,773.1,-0.4,3,4.2,182.1
2023/1/5 14:00,185.8,0.87,25.5,102.3,168.5,7.7,14.3,771.1,-1.9,3,4.9,146.1111111
2023/1/5 17:00,187.2,0.89,28.9,105.4,155.9,6.7,12.5,770.8,-0.4,4,4.5,141.3
2023/1/5 20:00,190.6,0.85,27.2,94.8,165.5,7,10.8,772.3,1.5,3,4.5,143.4
2023/1/5 23:00,226.75,0.89,28.9,69.7,187.45,10.5,10,773.8,1.5,3,3.7,176.75
2023/1/6 2:00,246.4,0.96,27.8,49.7,209.3,7.7,9.5,774,0.2,4,3.9,196.4
2023/1/6 5:00,281.6,1.05,26,40.8,237.8,16.2,8.2,774,0,4,3.5,231.6
2023/1/6 8:00,306.3,1.14,33,24.8,269.5,13.6,6.9,774.7,0.7,2,3.3,256.3
2023/1/6 11:00,288,1.09,32.7,63,274.6,21.5,11.8,775,0.3,1,3.3,238
2023/1/6 14:00,182.6,0.71,21.8,119.3,159.6,7.9,16.4,772.1,-2.8,1,1.7,139.5
2023/1/6 17:00,145.1,0.68,23.2,116.9,117.2,5.4,15.2,771.1,-1,2,2.7,110.4
2023/1/6 20:00,162.2,1.17,59.3,53.5,144.8,5.3,9.4,771.5,0.2,2,4.2,123.2
2023/1/6 23:00,193.1,1.45,84.7,20.45,186.6,6.6,6.5,771.4,0,2,4.2,148.1
2023/1/7 2:00,219.8,1.37,76.4,6.9,210.9,6.1,5.8,770.3,-1,0,3.5,171.2
2023/1/7 5:00,206.0125,1.31,73.2,12.55625,200.3125,6.275,5.5,769.1,-1.2,2,3.3,160.3625
2023/1/7 8:00,192.225,1.25,70,18.2125,189.725,6.45,5.5,769.5,0.2,0,4,149.525
2023/1/7 11:00,178.4375,1.19,66.8,23.86875,179.1375,6.625,12.9,769.6,0.2,3,5.8,138.6875
2023/1/7 14:00,164.65,1.13,63.6,29.525,168.55,6.8,18.9,766.9,-2.6,3,2.7,127.85
2023/1/7 17:00,150.8625,1.07,60.4,35.18125,157.9625,6.975,18.1,765.9,-1,2,3.2,117.0125
2023/1/7 20:00,137.075,1.01,57.2,40.8375,147.375,7.15,13.2,766.3,0.4,0,3.3,106.175
2023/1/7 23:00,123.2875,0.95,54,46.49375,136.7875,7.325,9.7,766.5,0.2,0,4.1,95.3375
2023/1/8 2:00,109.5,0.89,50.8,52.15,126.2,7.5,9.6,766.2,-0.2,0,2.9,84.5
2023/1/8 5:00,103.6,0.95,51.7,39.4,110.7,6.4,8.6,766,-0.2,0,3.6,80.3
2023/1/8 8:00,99.65,0.88,44.7,50.85,105.5,8.2,7.4,766.8,0.7,2,4,75.75
2023/1/8 11:00,95.7,0.81,37.7,62.3,100.3,10,14.9,767.4,0.6,2,6.2,71.2
2023/1/8 14:00,81,0.82,24.9,115.6,82.3,9.9,20.1,764.8,-2.4,4,5.4,59.6
2023/1/8 17:00,70.2,0.805,29.9,120.8,78,10.6,19.8,764.3,-0.6,2,5.5,51
2023/1/8 20:00,84.9,1.05,62.6,58.8,99.1,8.2,16.3,765.2,0.9,3,4.4,61.3
2023/1/8 23:00,81.5,0.78,43.6,48.3,92.9,11.2,13.4,766.1,0.9,2,6.5,58.2
2023/1/9 2:00,66.7,0.61,29.3,44.7,65.9,6.7,10.7,766.1,0.1,2,8.6,47.4
2023/1/9 5:00,57.7,0.61,26.3,36.6,47,4.9,11.1,765.9,-0.2,2,10.2,41.4
2023/1/9 8:00,62.1,0.7,31.8,27.3,47.4,5.9,11.9,767.4,1.4,1,11.4,44.6
2023/1/9 11:00,58.7,0.66,28,42.5,50.4,4.4,12.4,768.9,1.4,1,11.6,42.1
2023/1/9 14:00,76.8,0.71,23.2,53.6,55.6,4,16.1,767.2,-1.5,3,11.1,56.1
2023/1/9 17:00,94.7,0.74,22.2,95.8,75.1,5.9,16.5,766.9,-0.3,3,8.5,66.1
2023/1/9 20:00,131.35,0.86,33.15,81.6,103.7,6.6,14.2,768.4,1.3,3,9.6,96.5
2023/1/9 23:00,197.15,1.02,44.4,76.8,163.3,7.3,12.4,769,0.7,3,6.5,149.7
2023/1/10 2:00,269.3,1.07,34.3,68.8,226.5,5.7,10,769.1,0.1,5,5,219.3
2023/1/10 5:00,277.2,1.15,26.3,55.7,263.6,7.2,8.2,769,-0.2,6,2.9,227.2
2023/1/10 8:00,285.9,1.24,31.8,41.1,266,6.3,7.6,770.2,1.2,4,3.1,235.9
2023/1/10 11:00,280.2,1.3,32.1,54,277.7,6.9,9.6,770.8,0.5,5,3.1,230.2
2023/1/10 14:00,263.5,1.28,30.3,102.9,257,7.4,12.9,768.2,-2.5,3,4.1,213.5
2023/1/10 17:00,262.5,1.25,33.7,117.2,254.8,6.9,12.1,767.2,-1,3,4.3,212.5
2023/1/10 20:00,284.1,1.4,46,88.6,274.5,6.4,9.3,767.8,0.5,3,4.5,234.1
2023/1/10 23:00,297.7,1.41,57.3,60.2,291.6,5.7,7.7,767.6,-0.2,2,4.3,247.7
2023/1/11 2:00,295.2,1.41,65.5,30.9,287.3,4.8,6,767.1,-0.4,2,4.2,245.2
2023/1/11 5:00,283.8,1.34,60,23.3,279.3,4.8,5.8,766.6,-0.6,2,4.1,233.8
2023/1/11 8:00,278,1.4,61.3,12.9,263.3,4.4,3.9,767.2,0.5,2,3.2,228
2023/1/11 11:00,239.9,1.24,50,55.6,243.5,6,12.4,766.7,-0.3,2,6.5,190.2
2023/1/11 14:00,157.5,0.89,30.2,116,161.8,5.85,17,763.3,-3.4,3,7.9,119.4
2023/1/11 17:00,117,0.805,27.45,125.7,117.1,5.9,16.1,762.1,-1.2,2,8.3,86.1
2023/1/11 20:00,111.95,0.96,52.1,63.3,120.55,5.7,15,762.2,0.1,3,8.7,84.3
2023/1/11 23:00,125.4,0.94,42.1,53.3,124.6,6.3,14.6,761.8,-0.2,3,9.4,95.1
2023/1/12 2:00,115.5,0.91,32.9,41.7,103.7,6.5,13.6,760.6,-1.2,3,10.2,87
2023/1/12 5:00,97.2,0.84,28.6,28.3,91.5,5.4,12.7,759.9,-0.7,2,11.1,72.1
2023/1/12 8:00,77.9,0.8,26.1,20,68.8,4.6,12.3,760.2,0.3,1,11.8,57
2023/1/12 11:00,68.65,0.76,21.2,26.4,58.7,4.85,14.6,760.6,0.4,1,13,49.6
2023/1/12 14:00,61.7,0.69,16.2,39.5,54,5.2,17.2,757.6,-3,4,14.3,43.7
2023/1/12 17:00,43.1,0.66,17.5,33.3,37,4.5,17.8,756.5,-1,4,15.2,28
2023/1/12 20:00,52.1,0.87,30.6,12.3,40.5,4.5,15.9,757,0.4,2,14.9,36.4
2023/1/12 23:00,57.6,0.95,31.95,6.95,49.8,4.7,14.6,757,0.1,3,14.1,39.3
2023/1/13 2:00,51.9,0.875,29.95,5.05,42.55,4.5,13.6,756.7,-0.3,2,13.3,36.55
2023/1/13 5:00,40.8,0.76,22.1,7.6,31.9,3.8,14.3,755.8,-0.8,1,14,28
2023/1/13 8:00,36.9,0.745,21.75,5.75,27,4.2,14.4,756.7,0.8,1,14.1,25.8
2023/1/13 11:00,43.95,0.775,21.85,14.3,33.1,4.05,16.2,757.6,0.8,0,15.9,28.95
2023/1/13 14:00,76.05,0.9,24.2,19.5,52.7,4,16.8,755.2,-2.3,3,14.8,52.3
2023/1/13 17:00,168.2,1.05,20.5,6.7,124.9,3.4,12.2,755.1,-0.1,5,11.7,127.7
2023/1/13 20:00,100.3,1.1,24.8,3.9,98.8,3.2,10.1,757.5,2.3,9,9.8,73.8
2023/1/13 23:00,41.9,0.955,26.05,5.7,38.9,3.5,8.6,759.8,2.2,9,7.1,12.3
2023/1/14 2:00,22.7,0.85,15.8,24.8,18.9,3.3,8.6,760.7,0.9,9,6.9,11.8
2023/1/14 5:00,30.8,0.9,11.3,44,19.2,3.1,8.4,761.6,0.9,8,6.5,21.2
2023/1/14 8:00,44.7,1,15.5,38.5,36.3,3.2,7.4,763.6,1.9,7,5.7,30.5
2023/1/14 11:00,59.9,0.97,18.4,38.5,52.4,3.35,7.1,765.6,1.9,7,4.1,40.3
2023/1/14 14:00,47.55,0.8,19.6,27.85,48.2,3.2,5.9,764.9,-0.7,9,2.5,25.3
2023/1/14 17:00,30.7,0.52,16.2,39.3,29.6,3.1,4.4,765.8,0.8,7,1.6,13.7
2023/1/14 20:00,25.3,0.44,14.8,36.6,24.1,3.2,2.5,768.1,2.3,8,1.2,12.3
2023/1/14 23:00,19.1,0.47,13.9,33.9,18.2,3.2,1,770.8,2.6,8,-0.3,9.4
2023/1/15 2:00,16.7,0.42,11.3,45.5,14.4,3.3,0,772.3,1.4,7,-1,10.1
2023/1/15 5:00,18.5,0.4,8.8,53.8,14.7,3.4,-0.6,772.6,0.3,7,-1.4,10.9
2023/1/15 8:00,19.4,0.37,9.7,57.9,14.8,3.1,-0.9,774.1,1.4,6,-2.3,10.2
2023/1/15 11:00,24.3,0.38,9.6,62.8,21.2,3.3,-0.9,775.3,1.1,6,-3.1,13.4
2023/1/15 14:00,30.2,0.4,9.9,62,28.2,3.4,-0.8,773.3,-1.9,5,-4.1,17.2
2023/1/15 17:00,30.22222222,0.36,10.66666667,64.5,30.7,3.5,-0.5,774.1,0.7,5,-5.5,13.2
2023/1/15 20:00,38.6,0.39,11.1,62.6,38.6,4,-0.4,775.3,1.2,4,-6.2,14.9
2023/1/15 23:00,42.7,0.42,12,58.3,42.8,4,-0.5,776.1,0.8,4,-6.7,19.7
2023/1/16 2:00,44.5,0.43,11,54.2,44.6,3.9,-0.9,775.6,-0.5,4,-5.1,19.8
2023/1/16 5:00,39.5,0.425,12.05,50.15,39.5,3.75,-1.7,774.6,-1,3,-5.7,19.6
2023/1/16 8:00,40.15,0.455,15.75,44.5,40.95,4.35,-1.4,775.5,0.9,2,-5.1,20.6
2023/1/16 11:00,43.45,0.52,14.8,52.45,44.3,6.1,0.3,775.8,0.3,2,-5.7,22.1
2023/1/16 14:00,47.33333333,0.53,14.88888889,56,49.6,5.8,0.9,773.7,-2.1,2,-5.3,26.1
2023/1/16 17:00,51.4,0.56,16.9,57.3,52.4,5.9,1,772.9,-0.8,4,-5.5,31.4
2023/1/16 20:00,58.25,0.6,19.3,52.6,60.4,6.1,0.7,774,1.1,3,-6,38.6
2023/1/16 23:00,57.2,0.53,17.1,51.85,62.2,6.1,0.6,774.8,0.9,4,-5.6,38.3
2023/1/17 2:00,56.6,0.5,14.5,53,60,5.4,0.6,774.4,-0.5,2,-5.4,39
2023/1/17 5:00,57.3,0.51,13.2,51.1,60.7,5.3,0.6,773.8,-0.5,1,-5.2,38.9
2023/1/17 8:00,58.9,0.53,14.8,47.8,63,5.2,0.6,774.5,0.7,0,-4.4,40
2023/1/17 11:00,60.7,0.56,15.4,54.6,66.9,6,2.3,775.6,1.1,3,-5.6,41.8
2023/1/17 14:00,58.1,0.53,11.9,71.4,61.9,7,5,773.4,-2.1,3,-5.4,39.1
2023/1/17 17:00,51.45,0.43,11.7,86.25,54.4,6.4,5.3,773.2,-0.2,2,-7.2,33.4
2023/1/17 20:00,54.15,0.54,19.35,69.9,55.9,6.5,2.9,774.8,1.5,2,-4.3,36.4
2023/1/17 23:00,67.6,0.63,30.8,44.55,71.35,6.6,0.8,776.1,1.3,1,-3.1,47.5
2023/1/18 2:00,73.6,0.7,39.7,27.9,76.1,5.7,0,775.8,-0.3,1,-4.4,53.4
2023/1/18 5:00,90.1,0.79,42.5,10.7,80.6,4.1,-1.8,775.3,-0.5,2,-3.8,66.8
2023/1/18 8:00,85.7,0.8,36.4,11.6,80,3.6,-0.7,775.5,0.1,1,-4.2,63.2
2023/1/18 11:00,80.3,0.78,27.4,41.8,76.5,5,6.2,775.8,0.5,1,-4,59
2023/1/18 14:00,57.25,0.48,12.9,94.15,59.8,4.55,9.1,772.1,-0.45,3,-5.5,39.7
2023/1/18 17:00,53.7,0.52,13.6,100.1,53.9,4.1,8.5,770.8,-1.4,1,-6.1,36.8
2023/1/18 20:00,62.2,0.65,26.8,75.4,62,4.1,7.1,771.3,0.5,1,-4,44.4
2023/1/18 23:00,79.6,0.65,29.1,67.9,81.8,5.1,6,772,0.9,2,-2.6,58.2
2023/1/19 2:00,87.8,0.63,28,56.1,84.9,4.4,5.8,771.5,-0.5,1,-1.8,64.9
2023/1/19 5:00,84.9,0.625,29.2,47.6,82.55,4.25,5.1,770.8,-0.8,1,-0.3,62.65
2023/1/19 8:00,86.65,0.635,31.75,35.95,84.65,3.95,4.8,771.6,0.8,1,1.3,64
2023/1/19 11:00,84.7,0.73,33.2,47.8,84.75,22.3,7.9,772.2,0.6,0,-1.6,64.15
2023/1/19 14:00,68.8,0.62,20.1,83.8,75.9,5.2,11,769.8,-2.3,1,-3.9,48.9
2023/1/19 17:00,60.7,0.48,15,96.1,71.1,4.6,10.8,769.6,-0.2,2,-5.2,38.5
2023/1/19 20:00,72.65,0.65,29.6,66.2,78.3,4.8,6.5,770.9,1.3,1,-3.7,51.7
2023/1/19 23:00,93.05,0.75,29.95,49.9,103,4.5,3.3,771.9,0.9,1,-1.8,68.65
2023/1/20 2:00,91.7,0.78,31.1,33.1,89,4,1.6,772,0.1,2,-1.5,67.9
2023/1/20 5:00,88.4,0.77,30.6,23.6,82.7,3.2,1,771.4,-0.6,0,-2.2,65.4
2023/1/20 8:00,88.4,0.79,30.6,17.3,79.7,3.3,0.5,772.2,0.7,1,-2.4,65.5
2023/1/20 11:00,81.4,0.78,26.4,36,80.4,4,6.7,773.2,1,1,-0.7,59.1
2023/1/20 14:00,86.9,0.75,22.9,53,90.7,4.3,8.9,770.8,-2.2,1,-1,63.6
2023/1/20 17:00,102.1,0.805,20.85,63.55,98.85,4.9,8.1,770.5,-0.5,2,1,76.35
2023/1/20 20:00,108.25,0.79,22.8,49.3,102.65,5.1,7.2,770.8,0.3,3,0.4,81.2
2023/1/20 23:00,159.2,0.88,21.1,51.1,139.6,6,7.2,771.2,-0.466666667,3,1.5,120.7
2023/1/21 2:00,187.2,0.98,17.9,46.4,166.15,5.2,7.2,770.5,-1.233333333,2,1.3,141.8
2023/1/21 5:00,191.3,0.97,19.6,36.2,167.2,4.5,6.1,768.4,-2,0,2,143.9
2023/1/21 8:00,188.4,1,22,26.6,166.3,4.3,6,767.9,-0.6,0,3,141.8
2023/1/21 11:00,183,1.03,27.4,25.7,167.2,4.8,7.5,768,0.1,0,3.2,138.1
2023/1/21 14:00,138.8,0.92,20.2,49.5,150.6,9.5,8.6,764.8,-3.1,2,1,105.1
2023/1/21 17:00,136.8,0.89,18.7,50,147.3,7.4,8.2,764.2,-0.6,2,2.4,104.1
2023/1/21 20:00,160.9,0.855555556,19.66666667,42.6,180.7,14.8,7.3,765.1,0.8,3,2.8,121.9
2023/1/21 23:00,173.7,0.74,14.5,51.5,217.6,8.7,6.3,766.9,1.8,5,1.6,139
2023/1/22 2:00,238.2,0.76,15.1,48.3,233.6,14.6,5.5,767.2,0.3,4,3.5,191.4
2023/1/22 5:00,156.4,0.62,9.5,55.4,152.6,5.8,4.7,766.8,-0.4,3,4,118.8
2023/1/22 8:00,114.05,0.58,7.7,54.9,97,4.9,4.6,768.1,1.3,3,3.9,86
2023/1/22 11:00,184.95,0.78,9.8,45.4,127.8,4.9,4.5,769.1,1,3,3.8,141.05
2023/1/22 14:00,234.2,0.86,11.2,37.7,215.05,4.9,5.2,767.4,-1.8,4,3.4,195.75
2023/1/22 17:00,196.7,0.75,10.5,47.1,186.1,5.1,5.2,767,-0.3,3,3.1,149.5
2023/1/22 20:00,162.3,0.75,11.2,44.4,163.9,5.4,4.9,767.6,0.6,3,3.1,123.4
2023/1/22 23:00,152.5,0.74,11.2,40,158.6,5.2,4.8,768.7,1,4,2.7,116
2023/1/23 2:00,136.5,0.72,9.5,41.7,138.9,4.8,4.8,768,-0.7,2,2.5,103.9
2023/1/23 5:00,148.4,0.77,9.2,35.6,148.3,4.8,4.9,767.2,-0.8,2,2.6,113.2
2023/1/23 8:00,160.7,0.8,10.8,30.3,159.4,4.7,4.9,768.4,1.2,3,3.1,122.2
2023/1/23 11:00,171.3,0.81,12.7,24.4,166.3,5,5.5,769.7,1.4,5,3.2,129.7
2023/1/23 14:00,164.6,0.8,12.6,32.6,156.95,4.6,5.3,768.9,-0.9,5,4.4,124.9
2023/1/23 17:00,150.9,0.77,12.8,35.9,130.6,4.4,5.8,770,1.2,5,4,114.5
2023/1/23 20:00,146.4,0.7,11.2,53.5,148.6,4.7,6.6,773.2,3,6,3,111.6
2023/1/23 23:00,191.9,0.87,10.7,73.3,178.2,6.1,6.6,776.5,3.4,4,0.1,144.4
2023/1/24 2:00,226.2,0.96,10.5,79.9,232.9,6.6,6.5,778.4,1.8,5,-2.4,176.4
2023/1/24 5:00,134.6,0.86,9.7,83.8,171.3,8.9,4.3,779.6,1.2,6,-5.7,102.3
2023/1/24 8:00,108.4,0.7,8.2,71.8,145.8,6.6,2.5,780.8,1.1,3,-5.4,76.5
2023/1/24 11:00,86.6,0.53,5.2,76.9,121.1,5.4,5.7,781.6,0.9,3,-5.3,47.2
2023/1/24 14:00,81.4,0.44,3.8,89.8,112.7,5.4,6.2,778.9,-2.7,7,-11.4,34.3
2023/1/24 17:00,80.7,0.465,4.25,92.15,112.6,5.1,5.7,777.4,-1.5,4,-9.3,32
2023/1/24 20:00,81.4,0.48,7,80.95,113.2,5.3,2.3,776.6,-0.9,3,-9,28.9
2023/1/24 23:00,77,0.52,7.5,70.2,103.4,4.9,0.3,776,-0.6,3,-8.6,31.2
2023/1/25 2:00,66,0.49,6.6,65.3,81.6,4.1,-2.3,775.3,-0.7,2,-7.2,27.3
2023/1/25 5:00,64.1,0.51,6,54.4,77.4,3.8,-3,773.8,-1.5,1,-7.5,28
2023/1/25 8:00,60.7,0.51,5.6,56.7,71.2,4.2,-3,773.8,0,1,-6.6,33.1
2023/1/25 11:00,59.15,0.55,4,71,67.35,4.4,4,773.2,-0.6,2,-7.4,36.6
2023/1/25 14:00,55.1,0.46,3.5,89,58.9,4.6,7.3,768.8,-4.2,2,-9.6,30.4
2023/1/25 17:00,52.4,0.47,4.5,94.5,55,4.6,6.9,767.2,-1.7,2,-10.3,30.9
2023/1/25 20:00,57.2,0.57,10.9,81,62.9,5.7,6,767.7,0.5,1,-8.3,38
2023/1/25 23:00,78.1,0.69,21.7,56.1,94.3,7,5.3,767.7,0.1,0,-3.5,55.3
2023/1/26 2:00,65.1,0.59,10.7,61.1,66.1,4.8,5,767.2,-0.3,1,-2.6,44.8
2023/1/26 5:00,56.2,0.57,6.4,64.4,55.5,4.9,4.7,766.9,-0.4,1,-1.7,38.6
2023/1/26 8:00,54.7,0.57,7.3,62.5,52.7,5.2,4.5,767.6,0.7,2,-0.7,36.8
2023/1/26 11:00,59.5,0.63,11.6,57.6,57.1,6,6.6,768.9,1.2,1,-4.8,41.6
2023/1/26 14:00,61.25,0.62,9.1,62.2,60.9,5.2,7.2,767.9,-0.9,3,-4.2,43.3
2023/1/26 17:00,65.9,0.64,11.8,63.9,68.8,6.1,6.5,769.5,1.5,3,-1.2,46.7
2023/1/26 20:00,75.1,0.64,15.4,57.1,82.6,7.4,5.8,772.2,2.7,5,-2.8,54.5
2023/1/26 23:00,78.9,0.63,12.7,61.2,93.3,8,5,773.8,1.6,4,-4.3,57.1
2023/1/27 2:00,92.1,0.71,11.4,60.5,109,7.9,4.4,775,1.2,4,-3.8,68.2
2023/1/27 5:00,107.3,0.76,10.9,53.2,124.7,8.1,4.3,776.1,1.1,3,-5.5,80.6
2023/1/27 8:00,105.4,0.78,13.8,47.7,126.1,7.5,2.1,778.1,1.8,6,-5.3,79
2023/1/27 11:00,94.7,0.75,12.6,64.5,126.9,8.4,7.1,778.5,0.6,4,-8.9,70.5
2023/1/27 14:00,82.5,0.56,7.3,96.4,114.7,7.3,8.8,775.5,-3,6,-9.6,46.3
2023/1/27 17:00,79.65,0.49,6.1,102.6,108.85,6.8,8.7,774.4,-1.1,4,-11.3,29.9
2023/1/27 20:00,74.83333333,0.595,11.77777778,89.65,99.8,7.45,5.3,775,0.5,4,-9.7,38.4
2023/1/27 23:00,85.75,0.68,17.25,72.9,122.8,7.8,3,775.4,0.5,3,-7.8,54.7
2023/1/28 2:00,78.4,0.68,19.4,60.8,105.8,6.4,1.8,775,-0.4,2,-8,50.4
2023/1/28 5:00,78.9,0.67,21,48.7,105,6,0.2,774.4,-0.7,2,-8.2,53.3
2023/1/28 8:00,79.85,0.7,27.6,35.4,103.3,5.15,-1,775.3,0.8,1,-7.8,55.9
2023/1/28 11:00,82.75,0.76,22.9,65.9,110.7,7.7,7.3,775.4,0.3,1,-8.3,56
2023/1/28 14:00,77.85,0.555,11.6,107.6,106.3,7.3,10.6,772.3,-3.1,2,-12.7,44.6
2023/1/28 17:00,74.75,0.56,10.5,117.9,100.4,7.15,9.9,771.2,-1.1,3,-11.4,46.2
2023/1/28 20:00,91.5,0.73,28.3,86.45,112.45,7.8,4.8,771.8,0.5,2,-6.7,67
2023/1/28 23:00,99.8,0.71,43.5,54.9,126.5,7.6,2.9,772.6,0.8,1,-6.8,72.9
2023/1/29 2:00,104.8,0.81,53.7,22.7,120.4,5.5,1.6,772,-0.5,0,-6.9,78.5
2023/1/29 5:00,99.3,0.75,44.9,21.3,111.3,4.8,-0.6,771.7,-0.4,0,-6.4,74.1
2023/1/29 8:00,95.9,0.74,37.2,17.8,105.2,4.3,-0.7,772.3,0.6,0,-5.7,71
2023/1/29 11:00,105.9,0.99,32.6,52.1,123.5,18,9.1,772.7,0.6,2,-5.9,78.6
2023/1/29 14:00,81.25,0.65,23.45,97.4,101,10.7,13.4,770.1,-2.6,2,-7.3,55.9
2023/1/29 17:00,71.2,0.57,18.45,110.1,90.6,7.8,14.1,769.4,-0.7,2,-6.7,49.9
2023/1/29 20:00,85.55,1.05,53.1,55.6,98.75,6.6,8.4,770.2,0.6,1,-5.4,64.8
2023/1/29 23:00,117.5,1.16,69,28.95,128.1,7.6,3.5,770.7,0.6,2,-3.1,88.65
2023/1/30 2:00,120,1.09,56.9,21.95,123.95,6.7,2.1,770,-0.6,0,-3.6,91.1
2023/1/30 5:00,95.3,0.77,47.5,23.2,103.3,5.5,2.3,769.6,-0.4,3,-4,70.7
2023/1/30 8:00,80.5,0.74,39.6,23.7,84.7,6.2,3.1,769.9,0.3,1,-4.1,59
2023/1/30 11:00,70.9,0.71,27.9,62.5,82,10,11.4,770,0.1,3,-3.1,50.2
2023/1/30 14:00,64.6,0.62,14,114.4,74.1,10,17.5,766.3,-3.5,3,-5.7,43.8
2023/1/30 17:00,60.9,0.55,14.4,124.3,62.3,8.8,17.2,764.5,-1.8,4,-4.7,42
2023/1/30 20:00,64,0.61,38,75.3,62.1,6.3,12.1,764.2,-0.4,3,-4.9,42.8
2023/1/30 23:00,72.15,0.86,47.8,53.9,77.7,9.8,9.8,764.2,0.1,2,-4.6,50.1
2023/1/31 2:00,64.2,0.65,33.3,64.1,66.6,7.9,8.2,763.4,-0.7,3,-3.9,42.4
2023/1/31 5:00,55.6,0.6,25.4,60.3,55.6,8.1,6.9,762.4,-0.9,1,-3.9,35.4
2023/1/31 8:00,55.1,0.67,34.3,37.5,53.7,8.6,7.2,763.3,0.7,1,-3.4,37
2023/1/31 11:00,57.1,0.75,24.1,71,61.4,11.6,15.6,763.6,0.4,3,-1,37.5
2023/1/31 14:00,48.5,0.59,11.9,113.4,48.4,9.5,20.8,760,-3.5,4,0.1,29.1
2023/1/31 17:00,47.45,0.49,11.55,122,46.2,7.5,20.9,758.6,-1.4,4,0.2,26.6
2023/1/31 20:00,53.8,0.77,45.3,64.4,54,6.6,15.2,759.1,0.4,1,3,35.5
